,date,country,gold,silver,bronze,total
961,2016-08-08,Equatorial Guinea,0,0.0,0.0,0.0
962,2016-08-09,Equatorial Guinea,0,0.0,0.0,0.0
963,2016-08-10,Equatorial Guinea,0,0.0,0.0,0.0
964,2016-08-11,Equatorial Guinea,0,0.0,0.0,0.0
965,2016-08-12,Equatorial Guinea,0,0.0,0.0,0.0
966,2016-08-13,Equatorial Guinea,0,0.0,0.0,0.0
967,2016-08-14,Equatorial Guinea,0,0.0,0.0,0.0
968,2016-08-15,Equatorial Guinea,0,0.0,0.0,0.0
969,2016-08-16,Equatorial Guinea,0,0.0,0.0,0.0
970,2016-08-17,Equatorial Guinea,0,0.0,0.0,0.0
971,2016-08-18,Equatorial Guinea,0,0.0,0.0,0.0
972,2016-08-19,Equatorial Guinea,0,0.0,0.0,0.0
973,2016-08-20,Equatorial Guinea,0,0.0,0.0,0.0
974,2016-08-21,Equatorial Guinea,0,0.0,0.0,0.0
975,2016-08-06,Eritrea,0.0,0.0,0.0,0.0
976,2016-08-07,Eritrea,0,0.0,0.0,0.0
977,2016-08-08,Eritrea,0,0.0,0.0,0.0
978,2016-08-09,Eritrea,0,0.0,0.0,0.0
979,2016-08-10,Eritrea,0,0.0,0.0,0.0
980,2016-08-11,Eritrea,0,0.0,0.0,0.0
981,2016-08-12,Eritrea,0,0.0,0.0,0.0
982,2016-08-13,Eritrea,0,0.0,0.0,0.0
983,2016-08-14,Eritrea,0,0.0,0.0,0.0
984,2016-08-15,Eritrea,0,0.0,0.0,0.0
985,2016-08-16,Eritrea,0,0.0,0.0,0.0
986,2016-08-17,Eritrea,0,0.0,0.0,0.0
987,2016-08-18,Eritrea,0,0.0,0.0,0.0
988,2016-08-19,Eritrea,0,0.0,0.0,0.0
989,2016-08-20,Eritrea,0,0.0,0.0,0.0
990,2016-08-21,Eritrea,0,0.0,0.0,0.0
991,2016-08-06,Estonia,0.0,0.0,0.0,0.0
992,2016-08-07,Estonia,0,0.0,0.0,0.0
993,2016-08-08,Estonia,0,0.0,0.0,0.0
994,2016-08-09,Estonia,0,0.0,0.0,0.0
995,2016-08-10,Estonia,0,0.0,0.0,0.0
996,2016-08-11,Estonia,0,0.0,1.0,1.0
997,2016-08-12,Estonia,0,0.0,1.0,1.0
998,2016-08-13,Estonia,0,0.0,1.0,1.0
999,2016-08-14,Estonia,0,0.0,1.0,1.0
1000,2016-08-15,Estonia,0,0.0,1.0,1.0
1001,2016-08-16,Estonia,0,0.0,1.0,1.0
1002,2016-08-17,Estonia,0,0.0,1.0,1.0
1003,2016-08-18,Estonia,0,0.0,1.0,1.0
1004,2016-08-19,Estonia,0,0.0,1.0,1.0
1005,2016-08-20,Estonia,0,0.0,1.0,1.0
1006,2016-08-21,Estonia,0,0.0,1.0,1.0
1007,2016-08-06,Ethiopia,0.0,0.0,0.0,0.0
1008,2016-08-07,Ethiopia,0,0.0,0.0,0.0
1009,2016-08-08,Ethiopia,0,0.0,0.0,0.0
1010,2016-08-09,Ethiopia,0,0.0,0.0,0.0
1011,2016-08-10,Ethiopia,0,0.0,0.0,0.0
1012,2016-08-11,Ethiopia,0,0.0,0.0,0.0
1013,2016-08-12,Ethiopia,1,0.0,1.0,2.0
1014,2016-08-13,Ethiopia,1,0.0,2.0,3.0
1015,2016-08-14,Ethiopia,1,0.0,3.0,4.0
1016,2016-08-15,Ethiopia,1,0.0,3.0,4.0
1017,2016-08-16,Ethiopia,1,1.0,3.0,5.0
1018,2016-08-17,Ethiopia,1,1.0,3.0,5.0
1019,2016-08-18,Ethiopia,1,1.0,3.0,5.0
1020,2016-08-19,Ethiopia,1,1.0,4.0,6.0
1021,2016-08-20,Ethiopia,1,1.0,5.0,7.0
1022,2016-08-21,Ethiopia,1,2.0,5.0,8.0
1023,2016-08-06,FYR Macedonia,0.0,0.0,0.0,0.0
1024,2016-08-07,FYR Macedonia,0,0.0,0.0,0.0
1025,2016-08-08,FYR Macedonia,0,0.0,0.0,0.0
1026,2016-08-09,FYR Macedonia,0,0.0,0.0,0.0
1027,2016-08-10,FYR Macedonia,0,0.0,0.0,0.0
1028,2016-08-11,FYR Macedonia,0,0.0,0.0,0.0
1029,2016-08-12,FYR Macedonia,0,0.0,0.0,0.0
1030,2016-08-13,FYR Macedonia,0,0.0,0.0,0.0
1031,2016-08-14,FYR Macedonia,0,0.0,0.0,0.0
1032,2016-08-15,FYR Macedonia,0,0.0,0.0,0.0
1033,2016-08-16,FYR Macedonia,0,0.0,0.0,0.0
1034,2016-08-17,FYR Macedonia,0,0.0,0.0,0.0
1035,2016-08-18,FYR Macedonia,0,0.0,0.0,0.0
1036,2016-08-19,FYR Macedonia,0,0.0,0.0,0.0
1037,2016-08-20,FYR Macedonia,0,0.0,0.0,0.0
1038,2016-08-21,FYR Macedonia,0,0.0,0.0,0.0
1039,2016-08-06,Fiji,0.0,0.0,0.0,0.0
1040,2016-08-07,Fiji,0,0.0,0.0,0.0
1041,2016-08-08,Fiji,0,0.0,0.0,0.0
1042,2016-08-09,Fiji,0,0.0,0.0,0.0
1043,2016-08-10,Fiji,0,0.0,0.0,0.0
1044,2016-08-11,Fiji,1,0.0,0.0,1.0
1045,2016-08-12,Fiji,1,0.0,0.0,1.0
1046,2016-08-13,Fiji,1,0.0,0.0,1.0
1047,2016-08-14,Fiji,1,0.0,0.0,1.0
1048,2016-08-15,Fiji,1,0.0,0.0,1.0
1049,2016-08-16,Fiji,1,0.0,0.0,1.0
1050,2016-08-17,Fiji,1,0.0,0.0,1.0
1051,2016-08-18,Fiji,1,0.0,0.0,1.0
1052,2016-08-19,Fiji,1,0.0,0.0,1.0
1053,2016-08-20,Fiji,1,0.0,0.0,1.0
1054,2016-08-21,Fiji,1,0.0,0.0,1.0
1055,2016-08-06,Finland,0.0,0.0,0.0,0.0
1056,2016-08-07,Finland,0,0.0,0.0,0.0
1057,2016-08-08,Finland,0,0.0,0.0,0.0
1058,2016-08-09,Finland,0,0.0,0.0,0.0
1059,2016-08-10,Finland,0,0.0,0.0,0.0
1060,2016-08-11,Finland,0,0.0,0.0,0.0
1061,2016-08-12,Finland,0,0.0,0.0,0.0
1062,2016-08-13,Finland,0,0.0,0.0,0.0
1063,2016-08-14,Finland,0,0.0,0.0,0.0
1064,2016-08-15,Finland,0,0.0,0.0,0.0
1065,2016-08-16,Finland,0,0.0,0.0,0.0
1066,2016-08-17,Finland,0,0.0,1.0,1.0
1067,2016-08-18,Finland,0,0.0,1.0,1.0
1068,2016-08-19,Finland,0,0.0,1.0,1.0
1069,2016-08-20,Finland,0,0.0,1.0,1.0
1070,2016-08-21,Finland,0,0.0,1.0,1.0
1071,2016-08-06,France,0.0,0.0,0.0,0.0
1072,2016-08-07,France,0,1.0,0.0,1.0
1073,2016-08-08,France,0,1.0,0.0,1.0
1074,2016-08-09,France,2,3.0,1.0,6.0
1075,2016-08-10,France,2,3.0,1.0,6.0
1076,2016-08-11,France,2,4.0,5.0,11.0
1077,2016-08-12,France,5,7.0,5.0,17.0
1078,2016-08-13,France,5,8.0,5.0,18.0
1079,2016-08-14,France,7,8.0,7.0,22.0
1080,2016-08-15,France,7,8.0,8.0,23.0
1081,2016-08-16,France,7,11.0,11.0,29.0
1082,2016-08-17,France,8,11.0,12.0,31.0
1083,2016-08-18,France,8,12.0,14.0,34.0
1084,2016-08-19,France,9,14.0,14.0,37.0
1085,2016-08-20,France,9,17.0,14.0,40.0
1086,2016-08-21,France,10,18.0,14.0,42.0
1087,2016-08-06,Gabon,0.0,0.0,0.0,0.0
1088,2016-08-07,Gabon,0,0.0,0.0,0.0
1089,2016-08-08,Gabon,0,0.0,0.0,0.0
1090,2016-08-09,Gabon,0,0.0,0.0,0.0
1091,2016-08-10,Gabon,0,0.0,0.0,0.0
1092,2016-08-11,Gabon,0,0.0,0.0,0.0
1093,2016-08-12,Gabon,0,0.0,0.0,0.0
1094,2016-08-13,Gabon,0,0.0,0.0,0.0
1095,2016-08-14,Gabon,0,0.0,0.0,0.0
1096,2016-08-15,Gabon,0,0.0,0.0,0.0
1097,2016-08-16,Gabon,0,0.0,0.0,0.0
1098,2016-08-17,Gabon,0,0.0,0.0,0.0
1099,2016-08-18,Gabon,0,0.0,0.0,0.0
1100,2016-08-19,Gabon,0,0.0,0.0,0.0
1101,2016-08-20,Gabon,0,0.0,0.0,0.0
1102,2016-08-21,Gabon,0,0.0,0.0,0.0
1103,2016-08-06,Gambia,0.0,0.0,0.0,0.0
1104,2016-08-07,Gambia,0,0.0,0.0,0.0
1105,2016-08-08,Gambia,0,0.0,0.0,0.0
1106,2016-08-09,Gambia,0,0.0,0.0,0.0
1107,2016-08-10,Gambia,0,0.0,0.0,0.0
1108,2016-08-11,Gambia,0,0.0,0.0,0.0
1109,2016-08-12,Gambia,0,0.0,0.0,0.0
1110,2016-08-13,Gambia,0,0.0,0.0,0.0
1111,2016-08-14,Gambia,0,0.0,0.0,0.0
1112,2016-08-15,Gambia,0,0.0,0.0,0.0
1113,2016-08-16,Gambia,0,0.0,0.0,0.0
1114,2016-08-17,Gambia,0,0.0,0.0,0.0
1115,2016-08-18,Gambia,0,0.0,0.0,0.0
1116,2016-08-19,Gambia,0,0.0,0.0,0.0
1117,2016-08-20,Gambia,0,0.0,0.0,0.0
1118,2016-08-21,Gambia,0,0.0,0.0,0.0
1119,2016-08-06,Georgia,0.0,0.0,0.0,0.0
1120,2016-08-07,Georgia,0,0.0,0.0,0.0
1121,2016-08-08,Georgia,0,0.0,1.0,1.0
1122,2016-08-09,Georgia,0,0.0,1.0,1.0
1123,2016-08-10,Georgia,0,1.0,1.0,2.0
1124,2016-08-11,Georgia,0,1.0,1.0,2.0
1125,2016-08-12,Georgia,0,1.0,1.0,2.0
1126,2016-08-13,Georgia,0,1.0,1.0,2.0
1127,2016-08-14,Georgia,0,1.0,1.0,2.0
1128,2016-08-15,Georgia,0,1.0,1.0,2.0
1129,2016-08-16,Georgia,1,1.0,3.0,5.0
1130,2016-08-17,Georgia,1,1.0,3.0,5.0
1131,2016-08-18,Georgia,1,1.0,3.0,5.0
1132,2016-08-19,Georgia,2,1.0,3.0,6.0
1133,2016-08-20,Georgia,2,1.0,4.0,7.0
1134,2016-08-21,Georgia,2,1.0,4.0,7.0
1135,2016-08-06,Germany,0.0,0.0,0.0,0.0
1136,2016-08-07,Germany,0,0.0,0.0,0.0
1137,2016-08-08,Germany,0,0.0,0.0,0.0
1138,2016-08-09,Germany,1,2.0,0.0,3.0
1139,2016-08-10,Germany,1,2.0,1.0,4.0
1140,2016-08-11,Germany,4,3.0,1.0,8.0
1141,2016-08-12,Germany,6,3.0,2.0,11.0
1142,2016-08-13,Germany,8,5.0,3.0,16.0
1143,2016-08-14,Germany,8,5.0,4.0,17.0
1144,2016-08-15,Germany,8,6.0,6.0,20.0
1145,2016-08-16,Germany,11,8.0,7.0,26.0
1146,2016-08-17,Germany,11,8.0,9.0,28.0
1147,2016-08-18,Germany,13,8.0,11.0,32.0
1148,2016-08-19,Germany,14,8.0,13.0,35.0
1149,2016-08-20,Germany,17,10.0,14.0,41.0
1150,2016-08-21,Germany,17,10.0,15.0,42.0
1151,2016-08-06,Ghana,0.0,0.0,0.0,0.0
1152,2016-08-07,Ghana,0,0.0,0.0,0.0
1153,2016-08-08,Ghana,0,0.0,0.0,0.0
1154,2016-08-09,Ghana,0,0.0,0.0,0.0
1155,2016-08-10,Ghana,0,0.0,0.0,0.0
1156,2016-08-11,Ghana,0,0.0,0.0,0.0
1157,2016-08-12,Ghana,0,0.0,0.0,0.0
1158,2016-08-13,Ghana,0,0.0,0.0,0.0
1159,2016-08-14,Ghana,0,0.0,0.0,0.0
1160,2016-08-15,Ghana,0,0.0,0.0,0.0
1161,2016-08-16,Ghana,0,0.0,0.0,0.0
1162,2016-08-17,Ghana,0,0.0,0.0,0.0
1163,2016-08-18,Ghana,0,0.0,0.0,0.0
1164,2016-08-19,Ghana,0,0.0,0.0,0.0
1165,2016-08-20,Ghana,0,0.0,0.0,0.0
1166,2016-08-21,Ghana,0,0.0,0.0,0.0
1167,2016-08-06,Great Britain,0.0,0.0,0.0,0.0
1168,2016-08-07,Great Britain,1,1.0,0.0,2.0
1169,2016-08-08,Great Britain,1,1.0,2.0,4.0
1170,2016-08-09,Great Britain,1,1.0,2.0,4.0
1171,2016-08-10,Great Britain,3,3.0,6.0,12.0
1172,2016-08-11,Great Britain,4,6.0,6.0,16.0
1173,2016-08-12,Great Britain,7,9.0,6.0,22.0
1174,2016-08-13,Great Britain,10,11.0,7.0,28.0
1175,2016-08-14,Great Britain,15,16.0,7.0,38.0
1176,2016-08-15,Great Britain,16,17.0,8.0,41.0
1177,2016-08-16,Great Britain,19,19.0,12.0,50.0
1178,2016-08-17,Great Britain,19,19.0,12.0,50.0
1179,2016-08-18,Great Britain,22,21.0,13.0,56.0
1180,2016-08-19,Great Britain,24,22.0,14.0,60.0
1181,2016-08-20,Great Britain,27,22.0,17.0,66.0
1182,2016-08-21,Great Britain,27,23.0,17.0,67.0
1183,2016-08-06,Greece,0.0,0.0,0.0,0.0
1184,2016-08-07,Greece,0,0.0,1.0,1.0
1185,2016-08-08,Greece,0,0.0,1.0,1.0
1186,2016-08-09,Greece,1,0.0,1.0,2.0
1187,2016-08-10,Greece,1,0.0,1.0,2.0
1188,2016-08-11,Greece,1,0.0,1.0,2.0
1189,2016-08-12,Greece,1,0.0,1.0,2.0
1190,2016-08-13,Greece,1,0.0,1.0,2.0
1191,2016-08-14,Greece,1,0.0,1.0,2.0
1192,2016-08-15,Greece,2,0.0,1.0,3.0
1193,2016-08-16,Greece,2,1.0,1.0,4.0
1194,2016-08-17,Greece,2,1.0,1.0,4.0
1195,2016-08-18,Greece,2,1.0,2.0,5.0
1196,2016-08-19,Greece,3,1.0,2.0,6.0
1197,2016-08-20,Greece,3,1.0,2.0,6.0
1198,2016-08-21,Greece,3,1.0,2.0,6.0
1199,2016-08-06,Grenada,0.0,0.0,0.0,0.0
1200,2016-08-07,Grenada,0,0.0,0.0,0.0
1201,2016-08-08,Grenada,0,0.0,0.0,0.0
1202,2016-08-09,Grenada,0,0.0,0.0,0.0
1203,2016-08-10,Grenada,0,0.0,0.0,0.0
1204,2016-08-11,Grenada,0,0.0,0.0,0.0
1205,2016-08-12,Grenada,0,0.0,0.0,0.0
1206,2016-08-13,Grenada,0,0.0,0.0,0.0
1207,2016-08-14,Grenada,0,1.0,0.0,1.0
1208,2016-08-15,Grenada,0,1.0,0.0,1.0
1209,2016-08-16,Grenada,0,1.0,0.0,1.0
1210,2016-08-17,Grenada,0,1.0,0.0,1.0
1211,2016-08-18,Grenada,0,1.0,0.0,1.0
1212,2016-08-19,Grenada,0,1.0,0.0,1.0
1213,2016-08-20,Grenada,0,1.0,0.0,1.0
1214,2016-08-21,Grenada,0,1.0,0.0,1.0
1215,2016-08-06,Guam,0.0,0.0,0.0,0.0
1216,2016-08-07,Guam,0,0.0,0.0,0.0
1217,2016-08-08,Guam,0,0.0,0.0,0.0
1218,2016-08-09,Guam,0,0.0,0.0,0.0
1219,2016-08-10,Guam,0,0.0,0.0,0.0
1220,2016-08-11,Guam,0,0.0,0.0,0.0
1221,2016-08-12,Guam,0,0.0,0.0,0.0
1222,2016-08-13,Guam,0,0.0,0.0,0.0
1223,2016-08-14,Guam,0,0.0,0.0,0.0
1224,2016-08-15,Guam,0,0.0,0.0,0.0
1225,2016-08-16,Guam,0,0.0,0.0,0.0
1226,2016-08-17,Guam,0,0.0,0.0,0.0
1227,2016-08-18,Guam,0,0.0,0.0,0.0
1228,2016-08-19,Guam,0,0.0,0.0,0.0
1229,2016-08-20,Guam,0,0.0,0.0,0.0
1230,2016-08-21,Guam,0,0.0,0.0,0.0
1231,2016-08-06,Guatemala,0.0,0.0,0.0,0.0
1232,2016-08-07,Guatemala,0,0.0,0.0,0.0
1233,2016-08-08,Guatemala,0,0.0,0.0,0.0
1234,2016-08-09,Guatemala,0,0.0,0.0,0.0
1235,2016-08-10,Guatemala,0,0.0,0.0,0.0
1236,2016-08-11,Guatemala,0,0.0,0.0,0.0
1237,2016-08-12,Guatemala,0,0.0,0.0,0.0
1238,2016-08-13,Guatemala,0,0.0,0.0,0.0
1239,2016-08-14,Guatemala,0,0.0,0.0,0.0
1240,2016-08-15,Guatemala,0,0.0,0.0,0.0
1241,2016-08-16,Guatemala,0,0.0,0.0,0.0
1242,2016-08-17,Guatemala,0,0.0,0.0,0.0
1243,2016-08-18,Guatemala,0,0.0,0.0,0.0
1244,2016-08-19,Guatemala,0,0.0,0.0,0.0
1245,2016-08-20,Guatemala,0,0.0,0.0,0.0
1246,2016-08-21,Guatemala,0,0.0,0.0,0.0
1247,2016-08-06,Guinea,0.0,0.0,0.0,0.0
1248,2016-08-07,Guinea,0,0.0,0.0,0.0
1249,2016-08-08,Guinea,0,0.0,0.0,0.0
1250,2016-08-09,Guinea,0,0.0,0.0,0.0
1251,2016-08-10,Guinea,0,0.0,0.0,0.0
1252,2016-08-11,Guinea,0,0.0,0.0,0.0
1253,2016-08-12,Guinea,0,0.0,0.0,0.0
1254,2016-08-13,Guinea,0,0.0,0.0,0.0
1255,2016-08-14,Guinea,0,0.0,0.0,0.0
1256,2016-08-15,Guinea,0,0.0,0.0,0.0
1257,2016-08-16,Guinea,0,0.0,0.0,0.0
1258,2016-08-17,Guinea,0,0.0,0.0,0.0
1259,2016-08-18,Guinea,0,0.0,0.0,0.0
1260,2016-08-19,Guinea,0,0.0,0.0,0.0
1261,2016-08-20,Guinea,0,0.0,0.0,0.0
1262,2016-08-21,Guinea,0,0.0,0.0,0.0
1263,2016-08-06,Guinea-Bissau,0.0,0.0,0.0,0.0
1264,2016-08-07,Guinea-Bissau,0,0.0,0.0,0.0
1265,2016-08-08,Guinea-Bissau,0,0.0,0.0,0.0
1266,2016-08-09,Guinea-Bissau,0,0.0,0.0,0.0
1267,2016-08-10,Guinea-Bissau,0,0.0,0.0,0.0
1268,2016-08-11,Guinea-Bissau,0,0.0,0.0,0.0
1269,2016-08-12,Guinea-Bissau,0,0.0,0.0,0.0
1270,2016-08-13,Guinea-Bissau,0,0.0,0.0,0.0
1271,2016-08-14,Guinea-Bissau,0,0.0,0.0,0.0
1272,2016-08-15,Guinea-Bissau,0,0.0,0.0,0.0
1273,2016-08-16,Guinea-Bissau,0,0.0,0.0,0.0
1274,2016-08-17,Guinea-Bissau,0,0.0,0.0,0.0
1275,2016-08-18,Guinea-Bissau,0,0.0,0.0,0.0
1276,2016-08-19,Guinea-Bissau,0,0.0,0.0,0.0
1277,2016-08-20,Guinea-Bissau,0,0.0,0.0,0.0
1278,2016-08-21,Guinea-Bissau,0,0.0,0.0,0.0
1279,2016-08-06,Guyana,0.0,0.0,0.0,0.0
1280,2016-08-07,Guyana,0,0.0,0.0,0.0
1281,2016-08-08,Guyana,0,0.0,0.0,0.0
1282,2016-08-09,Guyana,0,0.0,0.0,0.0
1283,2016-08-10,Guyana,0,0.0,0.0,0.0
1284,2016-08-11,Guyana,0,0.0,0.0,0.0
1285,2016-08-12,Guyana,0,0.0,0.0,0.0
1286,2016-08-13,Guyana,0,0.0,0.0,0.0
1287,2016-08-14,Guyana,0,0.0,0.0,0.0
1288,2016-08-15,Guyana,0,0.0,0.0,0.0
1289,2016-08-16,Guyana,0,0.0,0.0,0.0
1290,2016-08-17,Guyana,0,0.0,0.0,0.0
1291,2016-08-18,Guyana,0,0.0,0.0,0.0
1292,2016-08-19,Guyana,0,0.0,0.0,0.0
1293,2016-08-20,Guyana,0,0.0,0.0,0.0
1294,2016-08-21,Guyana,0,0.0,0.0,0.0
1295,2016-08-06,Haiti,0.0,0.0,0.0,0.0
1296,2016-08-07,Haiti,0,0.0,0.0,0.0
1297,2016-08-08,Haiti,0,0.0,0.0,0.0
1298,2016-08-09,Haiti,0,0.0,0.0,0.0
1299,2016-08-10,Haiti,0,0.0,0.0,0.0
1300,2016-08-11,Haiti,0,0.0,0.0,0.0
1301,2016-08-12,Haiti,0,0.0,0.0,0.0
1302,2016-08-13,Haiti,0,0.0,0.0,0.0
1303,2016-08-14,Haiti,0,0.0,0.0,0.0
1304,2016-08-15,Haiti,0,0.0,0.0,0.0
1305,2016-08-16,Haiti,0,0.0,0.0,0.0
1306,2016-08-17,Haiti,0,0.0,0.0,0.0
1307,2016-08-18,Haiti,0,0.0,0.0,0.0
1308,2016-08-19,Haiti,0,0.0,0.0,0.0
1309,2016-08-20,Haiti,0,0.0,0.0,0.0
1310,2016-08-21,Haiti,0,0.0,0.0,0.0
1311,2016-08-06,Honduras,0.0,0.0,0.0,0.0
1312,2016-08-07,Honduras,0,0.0,0.0,0.0
1313,2016-08-08,Honduras,0,0.0,0.0,0.0
1314,2016-08-09,Honduras,0,0.0,0.0,0.0
1315,2016-08-10,Honduras,0,0.0,0.0,0.0
1316,2016-08-11,Honduras,0,0.0,0.0,0.0
1317,2016-08-12,Honduras,0,0.0,0.0,0.0
1318,2016-08-13,Honduras,0,0.0,0.0,0.0
1319,2016-08-14,Honduras,0,0.0,0.0,0.0
1320,2016-08-15,Honduras,0,0.0,0.0,0.0
1321,2016-08-16,Honduras,0,0.0,0.0,0.0
1322,2016-08-17,Honduras,0,0.0,0.0,0.0
1323,2016-08-18,Honduras,0,0.0,0.0,0.0
1324,2016-08-19,Honduras,0,0.0,0.0,0.0
1325,2016-08-20,Honduras,0,0.0,0.0,0.0
1326,2016-08-21,Honduras,0,0.0,0.0,0.0
1327,2016-08-07,Hong Kong China,0.0,0.0,0.0,0.0
1328,2016-08-06,Hong Kong China,0.0,0.0,0.0,0.0
1330,2016-08-08,Hong Kong China,0,0.0,0.0,0.0
1331,2016-08-09,Hong Kong China,0,0.0,0.0,0.0
1332,2016-08-10,Hong Kong China,0,0.0,0.0,0.0
1333,2016-08-11,Hong Kong China,0,0.0,0.0,0.0
1334,2016-08-12,Hong Kong China,0,0.0,0.0,0.0
1335,2016-08-13,Hong Kong China,0,0.0,0.0,0.0
1336,2016-08-14,Hong Kong China,0,0.0,0.0,0.0
1337,2016-08-15,Hong Kong China,0,0.0,0.0,0.0
1338,2016-08-16,Hong Kong China,0,0.0,0.0,0.0
1339,2016-08-17,Hong Kong China,0,0.0,0.0,0.0
1340,2016-08-18,Hong Kong China,0,0.0,0.0,0.0
1341,2016-08-19,Hong Kong China,0,0.0,0.0,0.0
1342,2016-08-20,Hong Kong China,0,0.0,0.0,0.0
1343,2016-08-21,Hong Kong China,0,0.0,0.0,0.0
1344,2016-08-06,Hungary,1.0,0.0,0.0,1.0
1345,2016-08-07,Hungary,2,0.0,0.0,2.0
1346,2016-08-08,Hungary,3,0.0,0.0,3.0
1347,2016-08-09,Hungary,3,1.0,1.0,5.0
1348,2016-08-10,Hungary,5,1.0,1.0,7.0
1349,2016-08-11,Hungary,5,1.0,1.0,7.0
1350,2016-08-12,Hungary,5,3.0,3.0,11.0
1351,2016-08-13,Hungary,5,3.0,3.0,11.0
1352,2016-08-14,Hungary,5,3.0,4.0,12.0
1353,2016-08-15,Hungary,5,3.0,4.0,12.0
1354,2016-08-16,Hungary,6,3.0,4.0,13.0
1355,2016-08-17,Hungary,6,3.0,4.0,13.0
1356,2016-08-18,Hungary,7,3.0,4.0,14.0
1357,2016-08-19,Hungary,7,3.0,4.0,14.0
1358,2016-08-20,Hungary,8,3.0,4.0,15.0
1359,2016-08-21,Hungary,8,3.0,4.0,15.0
1360,2016-08-06,Iceland,0.0,0.0,0.0,0.0
1361,2016-08-07,Iceland,0,0.0,0.0,0.0
1362,2016-08-08,Iceland,0,0.0,0.0,0.0
1363,2016-08-09,Iceland,0,0.0,0.0,0.0
1364,2016-08-10,Iceland,0,0.0,0.0,0.0
1365,2016-08-11,Iceland,0,0.0,0.0,0.0
1366,2016-08-12,Iceland,0,0.0,0.0,0.0
1367,2016-08-13,Iceland,0,0.0,0.0,0.0
1368,2016-08-14,Iceland,0,0.0,0.0,0.0
1369,2016-08-15,Iceland,0,0.0,0.0,0.0
1370,2016-08-16,Iceland,0,0.0,0.0,0.0
1371,2016-08-17,Iceland,0,0.0,0.0,0.0
1372,2016-08-18,Iceland,0,0.0,0.0,0.0
1373,2016-08-19,Iceland,0,0.0,0.0,0.0
1374,2016-08-20,Iceland,0,0.0,0.0,0.0
1375,2016-08-21,Iceland,0,0.0,0.0,0.0
1376,2016-08-06,Independent Olympic Athletes,0.0,0.0,0.0,0.0
1377,2016-08-07,Independent Olympic Athletes,0,0.0,0.0,0.0
1378,2016-08-08,Independent Olympic Athletes,0,0.0,0.0,0.0
1379,2016-08-09,Independent Olympic Athletes,0,0.0,0.0,0.0
1380,2016-08-10,Independent Olympic Athletes,1,0.0,0.0,1.0
1381,2016-08-11,Independent Olympic Athletes,1,0.0,0.0,1.0
1382,2016-08-12,Independent Olympic Athletes,1,0.0,0.0,1.0
1383,2016-08-13,Independent Olympic Athletes,1,0.0,1.0,2.0
1384,2016-08-14,Independent Olympic Athletes,1,0.0,1.0,2.0
1385,2016-08-15,Independent Olympic Athletes,1,0.0,1.0,2.0
1386,2016-08-16,Independent Olympic Athletes,1,0.0,1.0,2.0
1387,2016-08-17,Independent Olympic Athletes,1,0.0,1.0,2.0
1388,2016-08-18,Independent Olympic Athletes,1,0.0,1.0,2.0
1389,2016-08-19,Independent Olympic Athletes,1,0.0,1.0,2.0
1390,2016-08-20,Independent Olympic Athletes,1,0.0,1.0,2.0
1391,2016-08-21,Independent Olympic Athletes,1,0.0,1.0,2.0
1392,2016-08-06,India,0.0,0.0,0.0,0.0
1393,2016-08-07,India,0,0.0,0.0,0.0
1394,2016-08-08,India,0,0.0,0.0,0.0
1395,2016-08-09,India,0,0.0,0.0,0.0
1396,2016-08-10,India,0,0.0,0.0,0.0
1397,2016-08-11,India,0,0.0,0.0,0.0
1398,2016-08-12,India,0,0.0,0.0,0.0
1399,2016-08-13,India,0,0.0,0.0,0.0
1400,2016-08-14,India,0,0.0,0.0,0.0
1401,2016-08-15,India,0,0.0,0.0,0.0
1402,2016-08-16,India,0,0.0,0.0,0.0
1403,2016-08-17,India,0,0.0,1.0,1.0
1404,2016-08-18,India,0,0.0,1.0,1.0
1405,2016-08-19,India,0,1.0,1.0,2.0
1406,2016-08-20,India,0,1.0,1.0,2.0
1407,2016-08-21,India,0,1.0,1.0,2.0
1408,2016-08-06,Indonesia,0.0,1.0,0.0,1.0
1409,2016-08-07,Indonesia,0,1.0,0.0,1.0
1410,2016-08-08,Indonesia,0,2.0,0.0,2.0
1411,2016-08-09,Indonesia,0,2.0,0.0,2.0
1412,2016-08-10,Indonesia,0,2.0,0.0,2.0
1413,2016-08-11,Indonesia,0,2.0,0.0,2.0
1414,2016-08-12,Indonesia,0,2.0,0.0,2.0
1415,2016-08-13,Indonesia,0,2.0,0.0,2.0
1416,2016-08-14,Indonesia,0,2.0,0.0,2.0
1417,2016-08-15,Indonesia,0,2.0,0.0,2.0
1418,2016-08-16,Indonesia,0,2.0,0.0,2.0
1419,2016-08-17,Indonesia,1,2.0,0.0,3.0
1420,2016-08-18,Indonesia,1,2.0,0.0,3.0
1421,2016-08-19,Indonesia,1,2.0,0.0,3.0
1422,2016-08-20,Indonesia,1,2.0,0.0,3.0
1423,2016-08-21,Indonesia,1,2.0,0.0,3.0
1424,2016-08-06,Iran,0.0,0.0,0.0,0.0
1425,2016-08-07,Iran,0,0.0,0.0,0.0
1426,2016-08-08,Iran,0,0.0,0.0,0.0
1427,2016-08-09,Iran,0,0.0,0.0,0.0
1428,2016-08-10,Iran,0,0.0,0.0,0.0
1429,2016-08-11,Iran,0,0.0,0.0,0.0
1430,2016-08-12,Iran,1,0.0,0.0,1.0
1431,2016-08-13,Iran,2,0.0,0.0,2.0
1432,2016-08-14,Iran,2,0.0,1.0,3.0
